"","code","year","month","day","type","acid","phosphate","OM","Mg","K","Ca","EC","jibun","sido","sigungu","addr_1","addr_2","dong","li","ymd","ym","cnt"
"15089","5011031030","2022","12","06","4",4.9,113,84,0.4,0.9,3.4,0.97,"제주특별자치도 제주시 한경면 저지리 1510-2","제주특별자치도","제주시_한경면","제주_한경","제주특별자치도_제주시_한경면_저지리","한경면","저지리",2022-12-06,2022-01-01,1
"15090","5011031030","2022","12","06","4",5.6,228,166,1.8,0.62,7.3,0.45,"제주특별자치도 제주시 한경면 저지리 1510-4","제주특별자치도","제주시_한경면","제주_한경","제주특별자치도_제주시_한경면_저지리","한경면","저지리",2022-12-06,2022-01-01,1
"15091","5011031030","2022","12","08","4",5.5,56,32,1.3,0.64,3.6,0.29,"제주특별자치도 제주시 한경면 저지리 2390-1","제주특별자치도","제주시_한경면","제주_한경","제주특별자치도_제주시_한경면_저지리","한경면","저지리",2022-12-08,2022-01-01,1
"15099","5011031030","2022","10","25","4",4.4,481.4,50.5,1.17,1.01,1.96,0.83,"제주특별자치도 제주시 한경면 저지리 1753-1","제주특별자치도","제주시_한경면","제주_한경","제주특별자치도_제주시_한경면_저지리","한경면","저지리",2022-10-25,2022-01-01,1
"15100","5011031030","2022","10","25","4",4.1,1004.8,31.9,0.49,0.898,1.19,0.642,"제주특별자치도 제주시 한경면 저지리 2116","제주특별자치도","제주시_한경면","제주_한경","제주특별자치도_제주시_한경면_저지리","한경면","저지리",2022-10-25,2022-01-01,1
"15101","5011031030","2022","10","25","4",4.9,86,49.9,1.29,0.385,2.97,0.354,"제주특별자치도 제주시 한경면 저지리 2859","제주특별자치도","제주시_한경면","제주_한경","제주특별자치도_제주시_한경면_저지리","한경면","저지리",2022-10-25,2022-01-01,1
"15310","5013025021","2021","01","29","4",5.2,1228,89,1.2,0.75,6.8,0.5,"제주특별자치도 서귀포시 대정읍 상모리 3432-1","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_상모리","대정읍","상모리",2021-01-29,2021-01-01,1
"15311","5013025021","2021","01","29","4",4.5,643,101,0.8,0.43,0.1,0.4,"제주특별자치도 서귀포시 대정읍 상모리 2293","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_상모리","대정읍","상모리",2021-01-29,2021-01-01,1
"15434","5013025021","2021","05","27","4",5.4,814,93,1,0.34,5.9,0.2,"제주특별자치도 서귀포시 대정읍 상모리 3514","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_상모리","대정읍","상모리",2021-05-27,2021-01-01,1
"15583","5013025021","2022","07","19","4",7.1,432,180,1.9,0.77,28.7,1.11,"제주특별자치도 서귀포시 대정읍 상모리 3514","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_상모리","대정읍","상모리",2022-07-19,2022-01-01,1
"15618","5013025022","2020","01","23","4",5.6,76,39,1.4,0.99,5.7,0.27,"제주특별자치도 서귀포시 대정읍 하모리 1864","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_하모리","대정읍","하모리",2020-01-23,2020-01-01,1
"15619","5013025022","2020","01","23","4",5.3,142,30,2,2.6,4,0.3,"제주특별자치도 서귀포시 대정읍 하모리 2081","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_하모리","대정읍","하모리",2020-01-23,2020-01-01,1
"15620","5013025022","2020","01","23","4",4.6,154,52,2.6,1.53,7.8,0.34,"제주특별자치도 서귀포시 대정읍 하모리 2082","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_하모리","대정읍","하모리",2020-01-23,2020-01-01,1
"15621","5013025022","2020","01","23","4",4.5,79,49,0.2,0.05,0.4,0.54,"제주특별자치도 서귀포시 대정읍 하모리 2082","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_하모리","대정읍","하모리",2020-01-23,2020-01-01,1
"15677","5013025023","2020","06","17","4",5.9,463,97,2.5,1.27,7.2,0.56,"제주특별자치도 서귀포시 대정읍 안성리 953","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-06-17,2020-01-01,1
"15702","5013025023","2020","01","23","4",5.5,201,37,1.9,2.11,8.2,0.32,"제주특별자치도 서귀포시 대정읍 안성리 932-1","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-01-23,2020-01-01,1
"15703","5013025023","2020","01","23","4",5.9,213,24,5.2,2.94,8.5,0.21,"제주특별자치도 서귀포시 대정읍 안성리 932-1","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-01-23,2020-01-01,1
"15704","5013025023","2020","02","13","4",5,253,103,0.9,0.55,3.5,0.2,"제주특별자치도 서귀포시 대정읍 안성리 1858-1","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-02-13,2020-01-01,1
"15705","5013025023","2020","02","13","4",5.1,627,77,1.2,0.56,4.5,0.2,"제주특별자치도 서귀포시 대정읍 안성리 1858-3","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-02-13,2020-01-01,1
"15706","5013025023","2020","02","13","4",4.6,562,68,0.5,0.36,2.1,0.2,"제주특별자치도 서귀포시 대정읍 안성리 1858-4","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-02-13,2020-01-01,1
"15707","5013025023","2020","02","13","4",4.6,302,130,0.5,0.26,1.6,0.2,"제주특별자치도 서귀포시 대정읍 안성리 1858-4","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-02-13,2020-01-01,1
"15708","5013025023","2020","02","13","4",4.7,710,91,0.9,0.29,2.1,0.2,"제주특별자치도 서귀포시 대정읍 안성리 1858-5","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-02-13,2020-01-01,1
"15709","5013025023","2020","02","13","4",4.7,706,75,0.8,0.41,2.1,0.2,"제주특별자치도 서귀포시 대정읍 안성리 1882","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-02-13,2020-01-01,1
"15710","5013025023","2020","02","25","4",5.3,326,98,1.7,0.97,4.3,0.4,"제주특별자치도 서귀포시 대정읍 안성리 62","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-02-25,2020-01-01,1
"15711","5013025023","2020","02","25","4",5.5,69,104,1.4,0.83,3.2,0.1,"제주특별자치도 서귀포시 대정읍 안성리 73","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-02-25,2020-01-01,1
"15712","5013025023","2020","03","02","4",7,281,111,2.25,0.85,24,1.09,"제주특별자치도 서귀포시 대정읍 안성리 14","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-03-02,2020-01-01,1
"15713","5013025023","2020","03","23","4",5,175,70,1.4,0.43,2.5,0.9,"제주특별자치도 서귀포시 대정읍 안성리 1234","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-03-23,2020-01-01,1
"15714","5013025023","2020","04","01","4",5.7,448,163,1.7,0.71,5.2,0.2,"제주특별자치도 서귀포시 대정읍 안성리 656-2","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-04-01,2020-01-01,1
"15715","5013025023","2020","04","01","4",5.4,532,232,2,0.76,5.4,0.3,"제주특별자치도 서귀포시 대정읍 안성리 656-4","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-04-01,2020-01-01,1
"15716","5013025023","2020","04","07","4",5.9,278,93,1,0.98,5.5,0.4,"제주특별자치도 서귀포시 대정읍 안성리 446","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-04-07,2020-01-01,1
"15717","5013025023","2020","05","04","4",5.8,1551.7,47.1,2,2.93,11.2,1.9,"제주특별자치도 서귀포시 대정읍 안성리 1422","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-05-04,2020-01-01,1
"15718","5013025023","2020","07","01","4",6,521.4,72.5,3.2,1.91,14.49,3,"제주특별자치도 서귀포시 대정읍 안성리 2015-6","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-07-01,2020-01-01,1
"15719","5013025023","2020","09","23","4",6.2,1121,49,3.6,2.44,8.3,1.7,"제주특별자치도 서귀포시 대정읍 안성리 1733","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-09-23,2020-01-01,1
"15720","5013025023","2020","12","02","4",5,115,122,0.8,0.23,2.5,0.5,"제주특별자치도 서귀포시 대정읍 안성리 724","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-12-02,2020-01-01,1
"15721","5013025023","2020","12","02","4",5.5,66,132,1.1,0.17,5,0.4,"제주특별자치도 서귀포시 대정읍 안성리 724","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-12-02,2020-01-01,1
"15722","5013025023","2020","12","02","4",5.8,119,116,1.9,0.51,8.5,0.6,"제주특별자치도 서귀포시 대정읍 안성리 724","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-12-02,2020-01-01,1
"15723","5013025023","2020","12","02","4",4.9,128,117,1,0.24,3.1,1.3,"제주특별자치도 서귀포시 대정읍 안성리 724","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-12-02,2020-01-01,1
"15724","5013025023","2020","12","02","4",4.8,47,135,1.2,0.37,2.4,1.6,"제주특별자치도 서귀포시 대정읍 안성리 724","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2020-12-02,2020-01-01,1
"15737","5013025023","2021","01","29","4",4.6,942,70,0.5,0.77,0.5,0.2,"제주특별자치도 서귀포시 대정읍 안성리 380","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2021-01-29,2021-01-01,1
"15738","5013025023","2021","01","29","4",5.7,672,109,3,1.42,7.8,0.3,"제주특별자치도 서귀포시 대정읍 안성리 1690-1","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2021-01-29,2021-01-01,1
"15739","5013025023","2021","01","29","4",5.6,580,106,1.8,1.03,5.1,0.3,"제주특별자치도 서귀포시 대정읍 안성리 88-1","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2021-01-29,2021-01-01,1
"15747","5013025023","2021","12","29","4",5.7,1,157,1.3,0.2,2.6,0.86,"제주특별자치도 서귀포시 대정읍 안성리 693","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2021-12-29,2021-01-01,1
"15761","5013025023","2021","03","08","4",5.3,474,98,1.9,0.93,2.5,0.3,"제주특별자치도 서귀포시 대정읍 안성리 62","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2021-03-08,2021-01-01,1
"15762","5013025023","2021","03","08","4",5.8,134,120,3.7,1.65,3.3,0.3,"제주특별자치도 서귀포시 대정읍 안성리 73","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2021-03-08,2021-01-01,1
"15763","5013025023","2021","03","15","4",5,618,95.2,1.21,0.41,4.43,0.6,"제주특별자치도 서귀포시 대정읍 안성리 516","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2021-03-15,2021-01-01,1
"15764","5013025023","2021","04","23","4",6.3,184,53,1,0.57,3.8,0.2,"제주특별자치도 서귀포시 대정읍 안성리 656-2","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2021-04-23,2021-01-01,1
"15765","5013025023","2021","04","23","4",5.6,301,169,1,0.37,8,0.4,"제주특별자치도 서귀포시 대정읍 안성리 656-4","제주특별자치도","서귀포시_대정읍","서귀포_대정","제주특별자치도_서귀포시_대정읍_안성리","대정읍","안성리",2021-04-23,2021-01-01,1
