,code,year,month,day,type,acid,phosphate,OM,Mg,K,Ca,EC,ymd,cnt,longitude,latitude
3100,5011025030,2021,2,4,2,7.6,344,45,2.1,1.33,5.6,0.3,2/4/2021,1,126.2628263,33.35547206
3101,5011025030,2021,3,8,2,5.3,535,49,1.6,1.47,1.8,0.4,3/8/2021,1,126.2755075,33.34904213
3102,5011025030,2021,3,8,2,7.9,228,65,4.2,1.92,12.1,0.9,3/8/2021,1,126.27378,33.34839172
3103,5011025030,2021,5,7,2,7.7,287,54,3.7,1.11,10.9,0.4,5/7/2021,1,126.2628263,33.35547206
3104,5011025030,2021,2,4,3,5.2,21,149,2.9,2.08,5.1,3.3,2/4/2021,1,126.2662885,33.36414545
3105,5011025030,2021,2,4,3,4.8,77,127,2.8,3.01,2.6,5.2,2/4/2021,1,126.2673508,33.36473334
3106,5011025030,2021,2,4,3,5.2,89,148,2.8,2.02,5,3.2,2/4/2021,1,126.2659727,33.36448195
3107,5011025030,2021,3,8,3,6.9,435,40,3.2,1.07,11.5,0.7,3/8/2021,1,126.27378,33.34839172
3108,5011025030,2021,5,11,3,5.4,61,149,2.6,1.25,5.3,1.8,5/11/2021,1,126.2628298,33.36139754
3109,5011025030,2021,5,11,3,4.8,18,140,1.2,0.35,1.5,2.1,5/11/2021,1,126.2623499,33.36123502
3110,5011025030,2021,5,27,3,5.7,18,59,2.3,1.06,6.9,0.6,5/27/2021,1,126.2639042,33.35158762
3111,5011025030,2021,6,8,3,5.4,1348,91,2.2,1.5,5.9,0.6,6/8/2021,1,126.2725375,33.35519764
3112,5011025030,2021,6,8,3,5.5,892,70,1.6,1.08,6,0.3,6/8/2021,1,126.2723606,33.3549254
3113,5011025030,2021,6,8,3,5.7,884,68,1.6,1.01,6.1,0.2,6/8/2021,1,126.2718548,33.35465331
3114,5011025030,2021,6,8,3,5.7,1223,81,2.4,2.61,6.5,1.8,6/8/2021,1,126.2719981,33.35419343
3115,5011025030,2021,6,8,3,6.1,985,135,2.1,1.67,6.4,0.5,6/8/2021,1,126.2718548,33.35465331
3116,5011025030,2021,6,8,3,6,1578,132,2.9,1.82,6.5,0.7,6/8/2021,1,126.273586,33.3543506
3117,5011025030,2021,6,8,3,5.5,1533,71,2.7,2.44,6.7,2.1,6/8/2021,1,126.2712743,33.35335999
3118,5011025030,2021,6,8,3,5,1930,145,3,2.58,6.9,2.8,6/8/2021,1,126.2726521,33.35343425
3119,5011025030,2021,7,13,3,4.9,177,106,3.06,2.58,6.59,2.99,7/13/2021,1,126.261875,33.35811917
3120,5011025030,2021,9,17,3,5.1,855,160,3.5,1.74,10,5.53,9/17/2021,1,126.2622362,33.35764086
3121,5011025030,2021,11,17,3,5.4,63,114,2.8,0.74,3.4,1.78,11/17/2021,1,126.2662759,33.36494887
3122,5011025030,2021,11,17,3,5.3,73,109,2.8,2.2,3.6,4.08,11/17/2021,1,126.2659727,33.36448195
3123,5011025030,2021,5,27,4,6.5,338,37,3.1,0.9,8.2,0.2,5/27/2021,1,126.2628936,33.35120358
3124,5011025030,2021,5,27,4,5.4,505,53,2.5,0.9,5,0.8,5/27/2021,1,126.2639283,33.35094799
3125,5011025030,2022,4,26,2,7.3,691,27,5.2,2.68,17.4,1.66,4/26/2022,1,126.2842424,33.36024816
3126,5011025030,2022,5,31,2,6.8,88,46,4.5,2.28,12.1,1.33,5/31/2022,1,126.279608,33.36161658
3127,5011025030,2022,8,9,2,7.9,280,43,5.3,1.17,12.5,0.42,8/9/2022,1,126.2628263,33.35547206
3128,5011025030,2022,8,23,2,7.1,121,33,4.8,2.43,5.9,1.46,8/23/2022,1,126.281026,33.35532101
3129,5011025030,2022,8,23,2,6.3,298,13,4.7,0.94,4.9,0.25,8/23/2022,1,126.2716952,33.36164425
3130,5011025030,2022,5,26,4,5.7,675,138,1.5,0.34,4.4,0.46,5/26/2022,1,126.2764314,33.36315543
3131,5011025030,2022,2,17,2,4.7,656,36,0.8,0.71,2.3,1.39,2/17/2022,1,126.2755075,33.34904213
3132,5011025030,2022,6,21,2,6.5,856,33,2.3,1.19,7.4,0.35,6/21/2022,1,126.2705272,33.36367302
3133,5011025030,2022,6,21,2,6.6,194,38,2.7,0.65,7.2,0.4,6/21/2022,1,126.2713535,33.36256845
3134,5011025030,2022,6,21,2,6.6,69,20,2.7,0.67,5.2,0.3,6/21/2022,1,126.2749785,33.35031994
3135,5011025030,2022,6,21,2,6.4,542,18,2.3,1.34,5.2,0.36,6/21/2022,1,126.2680504,33.36080561
3136,5011025030,2022,8,23,2,5.8,39,28,2.8,1.7,3.2,1.27,8/23/2022,1,126.2817052,33.35536479
3137,5011025030,2022,8,23,2,6,286,16,3.6,1.35,3.9,0.56,8/23/2022,1,126.2717438,33.36227673
3138,5011025030,2022,8,11,4,4.4,567,53,1.1,0.77,1,1.22,8/11/2022,1,126.2841978,33.35966872
3139,5011025030,2022,6,28,3,5.2,576,130,4.5,1.69,9.9,1.92,6/28/2022,1,126.261875,33.35811917
3140,5011025030,2022,6,28,3,5.3,881,129,5.6,3.07,13.8,3,6/28/2022,1,126.2622362,33.35764086
3141,5011025030,2022,2,11,2,5.8,575,48,1,0.93,5.1,1.07,2/11/2022,1,126.2798253,33.3540373
3142,5011025030,2022,2,11,2,5,199,55,0.8,0.53,2.1,0.88,2/11/2022,1,126.2794829,33.35911599
3143,5011025030,2022,1,13,3,6.2,218,89,4.6,2.19,10.1,1.55,1/13/2022,1,126.2743397,33.35681636
3144,5011025030,2022,4,5,3,5.1,31,125,2,2.76,5.2,7.68,4/5/2022,1,126.2652237,33.36436446
3145,5011025030,2022,4,5,3,5.9,527,50,6.5,3.34,13.2,7.26,4/5/2022,1,126.267529,33.36359919
3146,5011025030,2022,4,5,3,5.2,146,48,2.4,2.3,3.4,4.23,4/5/2022,1,126.2648219,33.36477808
3147,5011025030,2022,11,22,3,6.2,595,58,4.1,3.47,12.6,2.64,11/22/2022,1,126.2629459,33.35215958
3149,5011025030,2022,2,11,4,5.8,54,76,2.8,1.13,4.5,0.97,2/11/2022,1,126.2671853,33.36434089
3150,5011025030,2022,2,11,4,6.5,562,33,4.8,2.83,7.1,2.59,2/11/2022,1,126.2698776,33.36306342
3151,5011025030,2022,2,11,4,6.2,369,46,4.2,2.13,7.3,2.6,2/11/2022,1,126.2748338,33.36043203
3152,5011025030,2022,7,12,4,6.6,637,30,2.8,1.52,7.6,0.72,7/12/2022,1,126.276898,33.36302904
3153,5011025030,2022,7,12,4,6.4,579,40,2.9,1.65,7.7,0.88,7/12/2022,1,126.2741216,33.36545517
3154,5011025031,2020,12,31,2,5.6,714,41,1.3,1.07,3.1,0.1,12/31/2020,1,126.2617702,33.39147478
3155,5011025031,2020,12,31,2,4.8,248,110,0.8,0.86,3.1,1.2,12/31/2020,1,126.2540993,33.37161716
3156,5011025031,2020,12,31,2,6.3,208,87,3.2,1.05,10.4,0.6,12/31/2020,1,126.2538009,33.37125248
3157,5011025031,2020,12,31,2,5.5,270,63,1.1,1.05,3.4,0.2,12/31/2020,1,126.2520725,33.3786611
3158,5011025031,2020,12,31,2,7.5,148,41,3.6,1.14,15.3,0.8,12/31/2020,1,126.2513588,33.38203064
3159,5011025031,2020,12,31,2,4.8,245,85,1.3,1.6,4.2,2.5,12/31/2020,1,126.2527441,33.37900604
3160,5011025031,2020,12,31,2,5.5,115,79,1.4,1.01,4,0.5,12/31/2020,1,126.2526752,33.37929134
3161,5011025031,2020,12,31,2,9,29,5,1.1,0.01,13.8,0.2,12/31/2020,1,126.2460935,33.38027998
3162,5011025031,2020,12,31,4,5.8,443,120,2.2,0.89,6,0.2,12/31/2020,1,126.2632179,33.37941973
3163,5011025031,2020,3,12,2,6.6,59,71,3,1.87,10,0.3,3/12/2020,1,126.2517018,33.38275398
3164,5011025031,2020,4,23,2,6.2,246,39,3.5,2.13,13.1,0.5,4/23/2020,1,126.2524904,33.38129157
3165,5011025031,2020,8,7,2,6,262,75,1.5,2.33,6.2,0.7,8/7/2020,1,126.2511831,33.38363432
3166,5011025031,2020,11,3,2,7.2,668,78,2.6,1.48,19.8,0.5,11/3/2020,1,126.2510722,33.3933766
3167,5011025031,2020,11,3,3,4.5,1944,269,1.6,1.95,30,3.9,11/3/2020,1,126.2456036,33.3869274
3168,5011025031,2020,11,3,3,4.1,2253,118,1.6,2.32,12.5,3.2,11/3/2020,1,126.2456036,33.3869274
3169,5011025031,2020,11,3,3,5.8,1729,117,3.9,3.44,30,2.4,11/3/2020,1,126.2459148,33.38713467
3170,5011025031,2020,2,18,4,5.4,202,152,2.7,3.77,2.1,0.3,2/18/2020,1,126.2609984,33.3868755
3171,5011025031,2020,11,3,4,4.4,1565,139,2.2,1.12,7.6,2.2,11/3/2020,1,126.2461583,33.38730277
3172,5011025031,2020,9,25,2,6.3,57.4,98.1,2.44,0.919,9.81,0.48,9/25/2020,1,126.2526152,33.37841165
3173,5011025031,2020,9,25,2,4.9,153.2,124,0.59,0.697,1.58,0.74,9/25/2020,1,126.2540993,33.37161716
3174,5011025031,2020,9,28,2,4.9,462.8,81.6,0.47,0.663,1.61,0.57,9/28/2020,1,126.2545924,33.39143584
3175,5011025031,2021,3,31,2,8.1,43,18,0.3,0.08,7.2,0.6,3/31/2021,1,126.238206,33.38856341
3176,5011025031,2021,1,19,2,6.3,126,70,3.4,1.35,9.8,0.3,1/19/2021,1,126.2584371,33.39197621
3177,5011025031,2021,4,5,2,6.9,348,75,9.8,2.41,8.6,0.4,4/5/2021,1,126.2513709,33.38292491
3178,5011025031,2021,4,23,2,5.3,142,41,1.3,0.6,5.6,0.5,4/23/2021,1,126.2524904,33.38129157
3179,5011025031,2021,2,18,3,6,145,69,4.4,2.01,9.3,2.9,2/18/2021,1,126.262087,33.38004223
3180,5011025031,2021,11,22,3,6.3,683,82,5.9,3.61,11,4.04,11/22/2021,1,126.2514726,33.3731859
3181,5011025031,2021,2,18,4,5.3,326,141,1.7,0.81,4.4,0.3,2/18/2021,1,126.2609984,33.3868755
3182,5011025031,2022,1,24,2,6.5,517,48,3.9,0.72,13.4,1.06,1/24/2022,1,126.2510722,33.3933766
3183,5011025031,2022,6,30,2,5.7,143,27,3.2,1.92,8.1,0.69,6/30/2022,1,126.2524904,33.38129157
3184,5011025031,2022,12,21,2,6.7,634,60,5.1,2.35,14.6,0.79,12/21/2022,1,126.2510722,33.3933766
3185,5011025031,2022,1,24,3,3.9,1084,163,1.9,2.18,12.3,18.65,1/24/2022,1,126.2459148,33.38713467
3186,5011025031,2022,1,24,3,6.9,471,31,0.9,0.4,10.5,1.42,1/24/2022,1,126.2456036,33.3869274
3187,5011025031,2022,2,15,3,5,1660,129,2.5,1.19,13.6,6,2/15/2022,1,126.2459148,33.38713467
3188,5011025031,2022,12,21,3,3.6,1437,102,6.5,1.49,10.6,8.4,12/21/2022,1,126.2459148,33.38713467
3189,5011025031,2022,12,21,3,5.2,987,76,7.6,1.96,9.6,6.35,12/21/2022,1,126.2456036,33.3869274
3190,5011025031,2022,12,21,3,6.3,1130,117,10.4,1.94,18.9,3.71,12/21/2022,1,126.2455006,33.38720104
3191,5011025031,2022,1,24,4,5.2,994,75,3.1,0.61,4.3,0.89,1/24/2022,1,126.2461583,33.38730277
3192,5011025031,2022,2,3,4,4.8,273,135,1,0.62,2.7,1.15,2/3/2022,1,126.2609984,33.3868755
3193,5011025031,2022,12,21,4,5.8,886,66,3.8,1.45,12.1,1.05,12/21/2022,1,126.2461583,33.38730277
3194,5011025031,2022,2,24,2,6.4,295,56,6.8,1.67,11.4,1.45,2/24/2022,1,126.2513709,33.38292491
3195,5011025031,2022,8,9,2,7,269,65,10.6,2.33,8.6,0.61,8/9/2022,1,126.2513709,33.38292491
3196,5011025031,2022,1,5,2,5.4,371,80,2.3,1.59,5,1.62,1/5/2022,1,126.2290238,33.40689655
3197,5011025031,2022,1,5,2,6.4,14,64,3.9,1.4,11.1,1.47,1/5/2022,1,126.2276852,33.40621059
3198,5011025031,2022,1,5,2,6.5,13,98,5.4,1.74,7.4,1.59,1/5/2022,1,126.2560094,33.38997962
3199,5011025031,2022,1,5,2,6.6,20,92,5.2,1.74,11.5,1.54,1/5/2022,1,126.2560094,33.38997962
3200,5011025031,2022,1,27,3,5.9,179,64,5.7,5.08,5.8,0.78,1/27/2022,1,126.262087,33.38004223
3201,5011025031,2022,1,27,3,6.6,1329,92,8.2,2.33,9.9,1.25,1/27/2022,1,126.2627265,33.3805823
3202,5011025031,2022,1,3,4,5.2,70,116,0.7,0.6,2,0.92,1/3/2022,1,126.2628479,33.38095529
3203,5011025031,2022,1,3,4,5.2,204,114,1.1,0.74,3.3,0.99,1/3/2022,1,126.2633046,33.38084368
3204,5011025032,2020,10,21,2,7.2,691,24,2.2,1.16,9.5,0.3,10/21/2020,1,126.2178145,33.36974438
3205,5011025032,2020,10,21,2,6,773,23,1.6,1.38,8.3,2,10/21/2020,1,126.2165553,33.37079842
3206,5011025032,2020,10,21,2,6.3,996,26,1.6,1.38,8.4,1.3,10/21/2020,1,126.2197698,33.36608991
3207,5011025032,2020,10,21,2,6.1,713,23,1,1.52,5.4,1.1,10/21/2020,1,126.2220898,33.36729448
3208,5011025032,2020,10,21,2,7.3,960,23,1.9,1.51,10,0.4,10/21/2020,1,126.223651,33.36698545
3209,5011025032,2020,10,21,2,5,615,23,0.5,1.11,1.9,0.7,10/21/2020,1,126.2259452,33.36384177
3210,5011025032,2020,10,21,2,6.3,820,23,1.5,1.31,6.7,0.8,10/21/2020,1,126.2298521,33.3646565
3211,5011025032,2020,10,21,2,6.5,662,31,1.5,1.35,8.1,0.5,10/21/2020,1,126.2290901,33.36405095
3212,5011025032,2020,10,21,2,6,807,25,1.1,1.27,7,0.8,10/21/2020,1,126.2290387,33.36249881
3213,5011025032,2020,10,21,4,7.8,655,28,2.3,1.37,9.9,0.3,10/21/2020,1,126.2170116,33.36850305
3214,5011025032,2020,10,21,4,4.2,1412,44,0.9,1.15,2.4,1.4,10/21/2020,1,126.2295732,33.36208189
3215,5011025032,2020,7,8,2,6,490,23,1.1,0.48,3.4,0.1,7/8/2020,1,126.2167978,33.37718554
3216,5011025032,2020,9,25,2,7.4,445.6,25.3,2.19,1.49,12,0.42,9/25/2020,1,126.2286011,33.3614635
3217,5011025032,2020,9,25,2,7.9,322.8,18.7,2.38,1.396,13.5,0.58,9/25/2020,1,126.2183798,33.37281487
3218,5011025032,2020,9,25,2,5.5,625,23.2,1.84,1.203,4.61,0.68,9/25/2020,1,126.2186687,33.37517498
3219,5011025032,2020,9,29,2,6.7,1061.9,27.4,3.46,2.592,6.99,0.82,9/29/2020,1,126.223651,33.36698545
3220,5011025032,2021,9,9,2,6,486,12,2.1,0.23,6.2,0.82,9/9/2021,1,126.2167978,33.37718554
3221,5011025032,2021,3,29,2,5.6,486,26,2.7,1.42,2.8,1.7,3/29/2021,1,126.2189137,33.37425239
3222,5011025032,2021,3,29,2,4.7,48,29,1.3,0.63,0.5,0.7,3/29/2021,1,126.2205529,33.37465895
3223,5011025032,2021,3,29,2,4.9,198,25,1.1,0.42,1.4,0.5,3/29/2021,1,126.2203892,33.37456578
3224,5011025032,2021,3,29,2,6.7,348,19,2.5,0.15,4.8,0.2,3/29/2021,1,126.2185501,33.36832819
3225,5011025032,2021,3,29,2,5.2,167,18,1.3,0.43,1.7,0.4,3/29/2021,1,126.217914,33.36828335
3226,5011025032,2022,8,30,2,5.2,556,12,1.9,0.26,4,0.43,8/30/2022,1,126.2167978,33.37718554
3227,5011025032,2022,3,24,4,4.5,1179,85,1.2,0.98,3.4,2.25,3/24/2022,1,126.2268032,33.3653846
3228,5011025033,2020,12,31,2,6,405,36,1.7,1.11,4.7,0.2,12/31/2020,1,126.2540803,33.35047385
3229,5011025033,2020,12,31,2,6.4,572,33,3.6,0.72,5.8,0.3,12/31/2020,1,126.2530114,33.35044282
3230,5011025033,2020,12,31,3,5.7,345,119,1.7,0.53,6.3,0.2,12/31/2020,1,126.2557844,33.36007777
3231,5011025033,2020,12,31,3,6.2,849,123,6.2,1.97,20.8,1.4,12/31/2020,1,126.2582876,33.35648529
3232,5011025033,2020,12,31,3,4.4,987,198,0.7,0.61,2.7,0.4,12/31/2020,1,126.2522597,33.35555421
3233,5011025033,2020,12,31,4,6.4,269,113,8,2.49,13.5,3.2,12/31/2020,1,126.2557241,33.36061756
3234,5011025033,2020,12,31,4,4.8,672,124,1.5,0.6,3.5,0.6,12/31/2020,1,126.2502544,33.35830073
3235,5011025033,2020,12,31,4,6.5,820,138,3.7,1.06,18.1,0.3,12/31/2020,1,126.2516858,33.35530922
3236,5011025033,2020,12,31,4,5.2,778,80,2.1,0.45,3.4,0.2,12/31/2020,1,126.2489725,33.36063857
3237,5011025033,2020,3,18,2,7.8,84,16,1,0.04,9.9,0.2,3/18/2020,1,126.2305195,33.38607728
3238,5011025033,2020,10,29,2,6.5,90,27,0.6,0.86,2.4,0.2,10/29/2020,1,126.2453829,33.36586543
3239,5011025033,2020,10,29,2,6.4,147,21,0.4,0.82,2,0.3,10/29/2020,1,126.2455895,33.36607405
3240,5011025033,2020,10,29,2,6.5,111,24,0.4,0.81,1.7,0.2,10/29/2020,1,126.2456846,33.36643716
3241,5011025033,2020,10,29,2,6.5,87,24,0.6,0.82,2.3,0.3,10/29/2020,1,126.2455466,33.36607694
3242,5011025033,2020,10,29,2,6.4,102,25,0.4,0.7,1.9,0.3,10/29/2020,1,126.2456639,33.36603709
3243,5011025033,2020,10,29,2,6.4,149,19,0.5,0.86,2.3,0.1,10/29/2020,1,126.2455982,33.36634458
3244,5011025033,2020,1,15,3,5.4,240,47,1.7,1.41,5.1,1.09,1/15/2020,1,126.2485618,33.35361979
3245,5011025033,2020,2,18,3,6.2,702,161,5.4,4.22,8.5,2.2,2/18/2020,1,126.2557844,33.36007777
3246,5011025033,2020,2,27,3,6.3,217,106,0.1,0.91,14.4,2.7,2/27/2020,1,126.2499257,33.35640332
3247,5011025033,2020,2,27,3,6.4,182,151,0.1,1.58,16.2,1.1,2/27/2020,1,126.2499257,33.35640332
3248,5011025033,2020,2,27,3,4.9,290,136,2.4,1.34,5.8,1.5,2/27/2020,1,126.2503597,33.35701614
3249,5011025033,2020,2,27,3,6.3,1130,85,4.6,2.94,11.4,0.9,2/27/2020,1,126.2536377,33.35453784
3250,5011025033,2020,2,27,3,5.5,743,129,3.9,3.29,9.2,1.8,2/27/2020,1,126.2531756,33.35507458
3251,5011025033,2020,3,12,3,6,760,115,4.3,3.01,11.5,0.9,3/12/2020,1,126.2578836,33.35591163
3252,5011025033,2020,3,23,3,6.1,242,94,3,1.71,11.6,1.8,3/23/2020,1,126.2551973,33.35864135
3253,5011025033,2020,9,16,3,5.2,982,245,8.3,0.97,7.5,5.3,9/16/2020,1,126.2582876,33.35648529
3254,5011025033,2020,9,16,3,5.5,1112,119,6.8,0.91,6.3,3.6,9/16/2020,1,126.2578836,33.35591163
3255,5011025033,2020,10,14,3,5.4,241,5,1.3,1.08,8.5,0.9,10/14/2020,1,126.2512701,33.35696285
3256,5011025033,2020,12,8,3,4.9,443,112,1.9,1.86,1.8,2,12/8/2020,1,126.2504874,33.35663347
3257,5011025033,2020,1,30,4,4.8,855,89,2.6,0.7,8.3,2.8,1/30/2020,1,126.2463451,33.36465602
3258,5011025033,2020,3,18,4,4.2,1048,169,2.4,3.31,5.7,3.8,3/18/2020,1,126.2457084,33.36450402
3259,5011025033,2020,4,7,4,7.8,167,37,2.1,1.82,11,0.4,4/7/2020,1,126.2553785,33.35727372
3260,5011025033,2020,6,17,4,5.3,157,100,3.1,0.63,3.8,0.3,6/17/2020,1,126.2590759,33.36066456
3261,5011025033,2020,6,17,4,5.2,607,153,3.5,0.45,4.7,0.2,6/17/2020,1,126.2585944,33.36028248
3262,5011025033,2020,6,17,4,4.9,704,68,2.9,0.49,3.3,0.2,6/17/2020,1,126.2579879,33.36000044
3263,5011025033,2020,7,31,4,7.1,101,23,6.9,0.83,7.6,0.1,7/31/2020,1,126.2419026,33.36583809
3264,5011025033,2020,9,25,2,6.3,412.1,28.5,5.11,2.935,9.55,0.27,9/25/2020,1,126.2232896,33.38617659
3265,5011025033,2020,9,25,2,8.6,137.6,99.5,3.03,1.614,25.37,0.95,9/25/2020,1,126.2495901,33.35897895
3266,5011025033,2021,3,12,2,7.3,168,65,4,1.98,15.9,2.4,3/12/2021,1,126.2485618,33.35361979
3267,5011025033,2021,3,12,2,8.1,286,65,4.1,1.85,15.4,0.6,3/12/2021,1,126.2485618,33.35361979
3268,5011025033,2021,3,12,2,7.4,520,43,0.5,2.19,11.5,0.6,3/12/2021,1,126.2485618,33.35361979
3269,5011025033,2021,3,12,2,8.2,154,48,2.5,0.84,6.6,0.2,3/12/2021,1,126.2485618,33.35361979
3270,5011025033,2021,4,7,2,5.9,209,91,0.8,0.68,6.9,0.3,4/7/2021,1,126.2466146,33.36402095
3271,5011025033,2021,4,7,2,8.7,49,194,0.6,0.04,13.3,0.3,4/7/2021,1,126.2305195,33.38607728
3272,5011025033,2021,6,18,2,8.9,1,203,1.2,0.01,15.4,0.3,6/18/2021,1,126.2437881,33.36420473
3273,5011025033,2021,6,18,2,7.8,401,254,4.1,2.1,10.6,1.9,6/18/2021,1,126.2437881,33.36420473
3274,5011025033,2021,6,18,2,7.6,1,14,5.1,0.22,13.9,0.3,6/18/2021,1,126.2437881,33.36420473
3275,5011025033,2021,6,18,2,7.4,786,87,8.7,2.04,18.7,2,6/18/2021,1,126.2437881,33.36420473
3276,5011025033,2021,6,18,2,6.8,620,73,3.5,2.47,23.6,0.5,6/18/2021,1,126.2437881,33.36420473
3277,5011025033,2021,1,19,3,5.3,260,91,3.5,2.38,14.3,6.3,1/19/2021,1,126.2499257,33.35640332
3278,5011025033,2021,1,19,3,6,624,94,3.5,2.21,15.8,3,1/19/2021,1,126.2499257,33.35640332
3279,5011025033,2021,2,4,3,5.5,77,184,3.1,2.12,6.1,2.3,2/4/2021,1,126.2582876,33.35648529
3280,5011025033,2021,2,4,3,6.1,416,133,3.4,3.64,7.4,1.4,2/4/2021,1,126.2578836,33.35591163
3281,5011025033,2021,3,2,3,6.1,1903,155,4.5,2.57,8.1,1.8,3/2/2021,1,126.2557844,33.36007777
3282,5011025033,2021,3,8,3,6.6,1137,135,9.9,3.38,9.1,1,3/8/2021,1,126.2536377,33.35453784
3283,5011025033,2021,3,8,3,6,974,148,4,1.98,11.1,1.7,3/8/2021,1,126.2531756,33.35507458
3284,5011025033,2021,4,5,3,4.8,588,102,5,2.61,0.4,5.1,4/5/2021,1,126.2551973,33.35864135
3285,5011025033,2021,5,7,3,5.3,657,154,3.6,2.5,9.6,2.1,5/7/2021,1,126.2582876,33.35648529
3286,5011025033,2021,5,7,3,5.9,1116,99,3.6,3.88,8.9,0.7,5/7/2021,1,126.2578836,33.35591163
3287,5011025033,2021,6,8,3,5.7,147,28,2.4,1.21,8.1,2.4,6/8/2021,1,126.2522182,33.35234825
3288,5011025033,2021,1,29,4,5.3,1042,92,3.8,2.13,6.2,0.7,1/29/2021,1,126.2463451,33.36465602
3289,5011025033,2021,2,25,4,5,2412,32,1.2,0.71,1.5,0.3,2/25/2021,1,126.2457682,33.36002004
3290,5011025033,2021,2,25,4,4.5,4648,42,1.2,0.89,0.9,0.4,2/25/2021,1,126.2457682,33.36002004
3291,5011025033,2021,5,21,4,8.5,170,50,5.5,3.36,22.6,0.7,5/21/2021,1,126.2553785,33.35727372
3292,5011025033,2021,6,8,4,5.9,774,125,2.2,1.43,12,0.3,6/8/2021,1,126.2585944,33.36028248
3293,5011025033,2021,6,8,4,5.2,683,126,1.4,0.97,6.8,0.3,6/8/2021,1,126.2579879,33.36000044
3294,5011025033,2021,6,8,4,5,249,174,2.2,0.78,8.9,1.6,6/8/2021,1,126.2590759,33.36066456
3295,5011025033,2021,12,16,4,4.7,911,98,2.8,1.37,3.9,2.43,12/16/2021,1,126.2457378,33.36484175
3296,5011025033,2021,12,16,4,5.7,501,61,3.2,1.34,6.6,1.61,12/16/2021,1,126.2463451,33.36465602
3297,5011025033,2022,8,4,2,7.6,13,47,1.8,0.59,17.9,0.62,8/4/2022,1,126.248451,33.35296095
3298,5011025033,2022,6,21,4,5.4,597,134,2.7,1.56,11.2,0.95,6/21/2022,1,126.2590759,33.36066456
3299,5011025033,2022,6,21,4,4.8,735,112,1.5,0.43,4.7,0.49,6/21/2022,1,126.2585944,33.36028248
3300,5011025033,2022,6,21,4,5.3,789,126,2.3,1.16,9.1,0.7,6/21/2022,1,126.2579879,33.36000044
3301,5011025033,2022,3,17,3,4.8,1007,87,4.6,1.48,9.9,1.29,3/17/2022,1,126.2536377,33.35453784
3302,5011025033,2022,3,17,3,6.4,703,81,3.3,2.56,7.1,0.99,3/17/2022,1,126.2531756,33.35507458
3303,5011025033,2022,3,8,4,7.8,494,78,6.4,2.72,19.4,1.58,3/8/2022,1,126.2553785,33.35727372
3304,5011025033,2022,3,17,4,6.5,496,118,3.4,1.82,13.8,1.03,3/17/2022,1,126.253072,33.35458826
3305,5011025033,2022,2,23,3,5.9,736,142,8.3,3.25,14.8,5.8,2/23/2022,1,126.2557844,33.36007777
3306,5011025033,2022,2,23,2,5.8,56,98,1.6,0.79,4.3,1.78,2/23/2022,1,126.2260555,33.38302641
3307,5011025033,2022,7,7,2,7.5,359,26,3.9,2.12,12.9,0.52,7/7/2022,1,126.2468378,33.35514647
3308,5011025033,2022,7,7,2,6.6,406,25,3.8,2.16,12.9,3.21,7/7/2022,1,126.2468378,33.35514647
3309,5011025033,2022,7,7,2,6.3,352,25,4.8,1.78,8.3,0.51,7/7/2022,1,126.2468378,33.35514647
3310,5011025033,2022,7,7,2,7.7,289,46,3.5,1.96,20.5,2.52,7/7/2022,1,126.2468378,33.35514647
3311,5011025033,2022,1,24,3,5.4,598,99,2.7,1.71,8.7,2.05,1/24/2022,1,126.2512701,33.35696285
3312,5011025033,2022,1,24,3,4.6,813,60,2.7,4.92,3.8,6.83,1/24/2022,1,126.2508065,33.35333357
3313,5011025033,2022,2,15,3,4.9,883,77,3.5,3.36,6.8,6.55,2/15/2022,1,126.2551973,33.35864135
3314,5011025033,2022,4,21,3,6.1,475,145,4.5,2.78,12.6,2.97,4/21/2022,1,126.2582876,33.35648529
3315,5011025033,2022,4,21,3,6.4,22,115,1.4,0.49,6,1.53,4/21/2022,1,126.257541,33.35597314
3316,5011025033,2022,4,21,3,6.2,459,96,5.1,2.77,9.7,3.85,4/21/2022,1,126.2578836,33.35591163
3317,5011025033,2022,11,8,3,4.5,899,84,2.7,3.54,5,5.62,11/8/2022,1,126.2538693,33.35802669
3318,5011025033,2022,11,15,3,5.8,481,78,4.7,2.2,10.7,3.42,11/15/2022,1,126.2578836,33.35591163
3319,5011025033,2022,4,5,4,5.7,624,73,2.7,1.57,5.8,1.42,4/5/2022,1,126.2463451,33.36465602
3320,5011025033,2022,6,16,4,5.5,395,44,2.8,2.32,5.4,1.29,6/16/2022,1,126.2490943,33.35473197
3321,5011025034,2020,10,21,2,7.2,274,56,2,1.62,10.2,0.3,10/21/2020,1,126.2471105,33.35060201
3322,5011025034,2020,10,21,2,6.4,413,53,1.9,1.59,8.8,0.4,10/21/2020,1,126.2464048,33.35095747
3323,5011025034,2020,10,21,2,5.6,537,25,0.7,0.94,3.4,0.2,10/21/2020,1,126.2282437,33.36041363
3324,5011025034,2020,10,21,2,5.6,449,82,0.6,1.08,3.6,0.2,10/21/2020,1,126.2299708,33.35315634
3325,5011025034,2020,10,21,2,6.7,276,38,1.8,0.94,7.8,0.2,10/21/2020,1,126.2681235,33.34786381
3326,5011025034,2020,10,21,2,5.7,224,38,1,0.96,3.4,0.2,10/21/2020,1,126.2668189,33.34770834
